event,event_label,event_date,thread_source,thread_url,id,parent_id,author,body,score,date,query_used,lang,record_type
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2013999791425122646,2013999791425122646,2013999791425122646,_TheTathya,"India Launches AI Access Revolution: Subsidized Compute at 1/3rd Global Cost... 🇮🇳🔥

&gt; Govt-backed AI compute access at ~33% of global rates
&gt; 38,000 GPUs pooled into a national shared facility
&gt; Open to students, startups, and researchers
&gt; India focusing on efficient 20–50B https://t.co/09RK3CjRUs",874,2026-01-21T15:39:03+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2020801218595930210,2020801218595930210,2020801218595930210,notesfrompoland,"Warsaw Zoo has launched a new facility, open 24/7, at which people can drop off injured wild birds

The project was funded as part of the city's ""citizens' budget"", in which residents can propose and vote for projects to be implemented with municipal funds https://t.co/0Msq73Uol9",334,2026-02-09T10:05:29+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2026756587889807771,2026756587889807771,2026756587889807771,LancasterISD,"🏈🎥 Under the Helmet with Coach Jackson

Get to know the man leading Tiger Football!

📢 Meet &amp; Greet is TODAY at 6:30 PM at the LHS Indoor Facility. Open to students, parents, alumni &amp; community.

#BELIEVE 🐅 https://t.co/rKgdFAmfjX",85,2026-02-25T20:30:00+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2028531880816165025,2028531880816165025,2028531880816165025,NotTinaKotex,Portland City Administrator Raymond C. Lee says the city is committed to keeping the South Waterfront ICE facility open. https://t.co/A5Qa3RJfWZ,84,2026-03-02T18:04:23+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2027319571506418055,2027319571506418055,2027319571506418055,Big_TeeOfAbuja,@gtbank_help @gtbank It’s been 1 month since I requested a reversal for 100k sent to a disabled AMAC account. I’ve sent multiple messages with zero resolution. This delay is forcing me into debt just to keep my facility open. Help me resolve this! #GTBank #Reversal #CBN @cenbank,37,2026-02-27T09:47:06+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2014581976825790847,2014581976825790847,2014581976825790847,shawnjvandiver,"The private prison industry is gross and should find no quarter in the business community and no union willing to represent them (or advocate to keep a facility open). 

No wonder people are pissed off. 

The right answer is for both the chamber and labor to walk way from GEO. https://t.co/TpTj2YTHcI",36,2026-01-23T06:12:27+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2014364948453892141,2014364948453892141,2014364948453892141,Orano_usa,"We're hiring in Oak Ridge — spread the word! 📢

More than 20 open positions posted to join our Project IKE team in Oak Ridge, TN, developing America's next commercial uranium enrichment facility.

Open jobs include Chief Program Officer, Chief Financial Officer, Engineers, https://t.co/5XCfw843tC",18,2026-01-22T15:50:03+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2021665801426940269,2021694925037813779,2021665801426940269,moodyoldblue,"@Eyeswideopen69 This sh*t Ratcliffe also closed Grangemouth and then whinged about the Govt support he received to keep part of the facility open, and retain 500 jobs. Selfish git who should fvck off and stay fvcked off.",16,2026-02-11T21:16:46+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2015950045707690359,2015950045707690359,2015950045707690359,WrightPattAFB,"❄️⚠️ MISSION ESSENTIAL &amp; MEDICAL ONLY – TUE, 27 JAN ❄️⚠️

• Use Gates 12A or 22B
• Medical Center OPEN
• CDC OPEN (mission-essential only)
• BX/Commissary &amp; FSS CLOSED
• Dining Facility OPEN (dorm/mission-essential)
• Telework if authorized/take leave https://t.co/uXwljkJZpV",15,2026-01-27T00:48:40+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2026447084379890132,2026447084379890132,2026447084379890132,KMOV,"A south St. Louis organization that distributed food to 39,000 families last year is converting a former bridal shop in the Dutchtown neighborhood into a larger food pantry and community hub. The goal is to have the facility open by the end of November. https://t.co/fANfsHBmt4",13,2026-02-25T00:00:09+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2028142654400184499,2028142654400184499,2028142654400184499,NunavutWatch,"Nunavut community should declare state of emergency over water, visiting mechanic advises; Water delivery trucks in Gjoa Haven broken down along with a snow plow truck, bulldozer that keep access road to water treatment facility open.
https://t.co/xnDiy4UuJM via @thespec",11,2026-03-01T16:17:44+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2026284982444924990,2026284982444924990,2026284982444924990,317lindquist,"Riviera Club calls on members to pay extra $1,500 fee to keep facility open. Details at @ibjnews: https://t.co/4A9TSLTRjz https://t.co/G6kAVEMmWX",9,2026-02-24T13:16:01+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2024948882447253732,2024995578103693807,2024948882447253732,SAJ03224,@NewHampJournal @NHDems Quick - let’s get the Merrimack facility open!,8,2026-02-20T23:52:23+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2026283269923258509,2026283269923258509,2026283269923258509,Schultz975,Rivi is on quite a run here reaching into their members’ pockets. https://t.co/uayZETCGTN,6,2026-02-24T13:09:12+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2028874302351642843,2028896884258161152,2028874302351642843,cilantro_z,"@WastedYears73 @NoLimitGains The doctors are good. The system is broken. If you’re well off, great. This is not the situation for most Americans. Rural parts of the country deprived of any hospitals haven’t seen a new medical facility open in decades. Your strawman is very flimsy",5,2026-03-03T18:14:46+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2027506782638379375,2027506782638379375,2027506782638379375,____Slip,"footage leaking of the portland city administrator (the third most powerful politician in the city, directly appointed by the mayor) saying he's committed to keeping the ICE facility open 3 hours before we meet with the mayor to demand he shut it down https://t.co/pzcwdDVmsP",5,2026-02-27T22:11:00+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2024709745991631095,2024838423731712472,2024709745991631095,Pac12Refugee,@BeardownBenson @AZSports @Bickley_Marotta When does UofAs $55million practice facility open?,3,2026-02-20T13:27:54+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2020739012328050779,2021108949378805810,2020739012328050779,freedombill3,"@alanefuller That is a proper old school pro tip. Keeping the facility open is smart because it gives you access to capital at mortgage rates 4-5% rather than personal loan rates 10% if you ever need it in an emergency.

It saves a lot of admin and legal fees down the line if you do need to",3,2026-02-10T06:28:18+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2019179112934326483,2019179112934326483,2019179112934326483,XtremeHSbsbl,Each team plays 8 to 12 tournaments; indoor practice facility open year-round to all players; locally owned and operated non-profit organization that's worked with hundreds of players since 2011. Be a part of it! Be Xtreme! https://t.co/TAitCbSu91,3,2026-02-04T22:39:49+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2015781186031833287,2015799515224130000,2015781186031833287,ToutpourmaSante,"@MVAitor “Measure it” &gt; that’s the tricky part ! Outside a lab is something you can not do. Even finding a good lab to measure it is hard ! 
Do you have your own facility open to the public ?",3,2026-01-26T14:50:30+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2028955582401565134,2028973077053448696,2028955582401565134,JamieHoffemaw,@JoshSheaffer311 @zaoXzin I would love to see the Texas facility open house .  What level of ownership is going to be expected for attendees?,2,2026-03-03T23:17:32+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2028537746835308995,2028710356344852918,2028537746835308995,heiszodd,"@kaime_mwirigi @O_ladele the hospital and school they bombed 2 days ago killing over hundred people is what?

or is that also a nuclear facility?

open your eyes and stop believing whatever agenda they are pushing 

and if your dumbass think it’s possible to “flatten” iran is seconds, i don’t have time",2,2026-03-03T05:53:35+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2022485181521891465,2023032244974338502,2022485181521891465,InkInYlow,"@greatfimbledorf @NumbNexus Why would he have development before losing he is literally the uncontested peak of the region

Actually most champs don't have development before you beat them or at all

Lance becomes proactive
Iris trains to be a champ
Leon makes the tower a battle facility open to anyone",2,2026-02-15T13:50:47+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2020896089616867545,2020901434569474223,2020896089616867545,SoCalAtheist,"@tedcruz What? Unlike the red states that subsidize (pay a bribe) many fuel companies, did Valero not get a sufficient bribe from California?

What @CAgovernor should do is take Valero's $1.1B and keep that facility open as a state run project. Giving the employs a stake in it.",2,2026-02-09T16:43:43+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,reply
aal01_facility_open_missing_date,900m investment at phl to bring new traffic control tower re | Facility.Open,,x,https://x.com/i/web/status/2018858664636170529,2018858664636170529,2018858664636170529,SpaceDolphGames,"Annex facility open!

New deep purples glowing throughout the dark hallways with a bright open center.

#EliminatePro #EliminateProReloaded #indiedev #indiegame https://t.co/UBchmxMAQu",2,2026-02-04T01:26:28+00:00,"""900m investment at phl to bring new traffic"" OR ""Facility.Open"" -is:retweet lang:en",en,post
